,index,STATE,ZIPCODE,N2,A02650,Total Income per Individual,lng,lat
14295,7134,IN,47240,19960.0,636044.0,31.865931863727454,-85.48028,39.32394
14296,7469,IA,50146,450.0,14340.0002,31.866667111111113,-94.24905,41.68038
14297,14690,NE,68978,1850.0,58955.0,31.86756756756757,-98.09379,40.06339
14298,17361,NY,14816,570.0,18166.0001,31.87017561403509,-76.73161,42.19728
14299,6574,IL,62809,270.0,8605.0003,31.87037148148148,-88.33756,38.28023
14300,23518,TX,76431,3470.0,110591.0,31.870605187319885,-97.86228,33.31066
14301,23158,TX,75422,2780.0,88602.0,31.871223021582733,-95.93059,33.13889
14302,14050,MO,65771,1350.0,43028.0001,31.872592666666666,-93.2042,36.77484
14303,23444,TX,76135,19130.0,609726.0,31.87276529012023,-97.46621,32.83708
14304,23434,TX,76118,15390.0,490559.0,31.87517868745939,-97.1972,32.79606
14305,4444,FL,34450,8530.0,271904.0,31.87620164126612,-82.25767,28.82699
14306,7156,IN,47330,4980.0,158745.0,31.876506024096386,-85.02226,39.78792
14307,7588,IA,50456,1490.0,47498.0,31.87785234899329,-93.21579,43.28812
14308,17035,NY,13782,580.0,18490.0001,31.879310517241382,-74.9836,42.17304
14309,12292,MN,55746,14240.0,453967.0,31.879705056179777,-92.95698,47.35766
14310,17411,NY,14891,3470.0,110623.0,31.879827089337176,-76.95035,42.37823
14311,4087,FL,33183,32970.0,1051091.0,31.880224446466485,-80.40578,25.70047
14312,8226,KS,66030,23640.0,753666.0,31.880964467005075,-94.94114,38.81519
14313,14212,MT,59643,430.0,13710.0002,31.88372139534884,-111.57884,46.13283
14314,6534,IL,62643,430.0,13710.0002,31.88372139534884,-89.45774,40.24154
14315,21045,PA,17257,24000.0,765213.0,31.883875,-77.49027,40.0508
14316,22417,TN,37031,4160.0,132637.0,31.88389423076923,-86.30328,36.3721
14317,14614,NE,68831,760.0,24232.0,31.88421052631579,-98.54661,41.10937
14318,13398,MO,63640,22780.0,726327.0,31.88441615452151,-90.36525,37.75446
14319,18897,OH,44412,2520.0,80352.0001,31.885714325396826,-81.0229,41.09671
14320,6944,IN,46710,4380.0,139661.0,31.88607305936073,-85.25168,41.35167
14321,7578,IA,50444,380.0,12117.0002,31.886842631578947,-93.38601,43.29258
14322,20418,PA,15225,860.0,27423.0001,31.88720941860465,-80.1116,40.50636
14323,25941,WA,98267,400.0,12755.0003,31.88750075,-121.30841,48.43756
14324,2780,CA,95920,250.0,7973.0002,31.8920008,-121.93702,39.46071
14325,6555,IL,62685,1680.0,53579.0,31.892261904761906,-89.99689,39.14209
14326,26060,WA,98538,410.0,13076.0003,31.892683658536583,-123.15884,46.47422
14327,22921,TN,38453,440.0,14033.0003,31.893182499999998,-86.81472,35.11923
14328,7927,IA,51632,5240.0,167121.0,31.893320610687024,-95.04939,40.7478
14329,3060,CO,80622,330.0,10526.0003,31.896970606060606,-104.44732,40.54235
14330,14601,NE,68812,770.0,24561.0,31.897402597402596,-99.279,40.9051
14331,14899,NV,89835,1580.0,50398.0,31.89746835443038,-114.87765,41.2848
14332,4442,FL,34448,7840.0,250081.0,31.898086734693877,-82.61201,28.77009
14333,17113,NY,14058,1950.0,62206.0001,31.90051287179487,-78.16211,43.10167
14334,7691,IA,50626,1560.0,49765.0,31.900641025641026,-92.17049,42.58028
14335,15040,NH,3603,4600.0,146749.0,31.90195652173913,-72.38059,43.25339
14336,8572,KS,67208,14480.0,461942.0,31.90207182320442,-97.27928,37.70449
14337,15873,NM,88345,4590.0,146432.0,31.90239651416122,-105.67092,33.35127
14338,22349,SD,57633,350.0,11166.0001,31.902857428571426,-101.50046,45.44584
14339,2014,CA,93036,43840.0,1398656.0,31.903649635036498,-119.15977,34.24911
14340,16469,NY,12210,7280.0,232265.0,31.904532967032967,-73.75985,42.66399
14341,14486,NE,68508,4910.0,156659.0,31.906109979633403,-96.70621,40.81831
14342,19146,OH,45224,17310.0,552296.0,31.906181398035816,-84.53222,39.20215
14343,684,AZ,85140,44110.0,1407499.0,31.908841532532307,-111.48921,33.24805
14344,12469,MN,56122,520.0,16593.0001,31.90961557692308,-95.95026,43.89729
14345,12546,MN,56243,1550.0,49461.0001,31.91032264516129,-94.6799,45.16868
14346,4643,GA,30171,3610.0,115197.0,31.910526315789475,-84.73584,34.36122
14347,7731,IA,50682,1400.0,44677.0,31.912142857142857,-91.69893,42.45241
14348,9128,KY,41503,400.0,12765.0002,31.9125005,-82.28446,37.66079
14349,20448,PA,15333,1670.0,53309.0001,31.92155694610778,-80.01429,40.02693
14350,22343,SD,57620,450.0,14365.0,31.92222222222222,-102.53897,45.38425
14351,3952,FL,32835,38080.0,1215634.0,31.92316176470588,-81.48473,28.52182
14352,5784,IL,60641,59930.0,1913179.0,31.923560820957785,-87.74693,41.94667
14353,18478,OH,43136,1970.0,62891.0,31.9243654822335,-82.81543,39.80157
14354,19201,OH,45340,730.0,23305.0001,31.92465767123288,-84.04935,40.37184
14355,2603,CA,95451,9720.0,310312.0,31.925102880658436,-122.80484,38.9388
14356,23285,TX,75765,6590.0,210395.0,31.926403641881638,-95.2359,32.64119
14357,7939,IA,52001,34100.0,1088756.0,31.928328445747802,-90.69348,42.54819
14358,27405,WI,54740,1800.0,57471.0,31.928333333333335,-92.15853,44.74427
14359,18636,OH,43614,25020.0,798847.0,31.928337330135893,-83.62715,41.60336
14360,4316,FL,33875,9580.0,305886.0,31.92964509394572,-81.49198,27.41813
14361,8715,KS,67650,200.0,6386.0002,31.930001,-100.09925,39.37477
14362,6075,IL,61531,2890.0,92278.0,31.930103806228374,-90.03482,40.68291
14363,11595,MI,49007,7300.0,233095.0,31.93082191780822,-85.5883,42.30252
14364,14554,NE,68731,2550.0,81427.0,31.9321568627451,-96.48341,42.40993
14365,24056,TX,78114,20610.0,658148.0,31.933430373605045,-98.19708,29.12124
14366,2850,CA,96047,620.0,19799.0001,31.93387112903226,-122.69889,40.47695
14367,27520,WI,54962,1080.0,34489.0,31.93425925925926,-89.02486,44.48059
14368,22257,SD,57350,14090.0,449958.0,31.934563520227112,-98.20037,44.3948
14369,18538,OH,43331,3600.0,114966.0,31.935,-83.9191,40.51794
14370,2882,CA,96121,380.0,12136.0003,31.93684289473684,-120.37659,40.16938
14371,7861,IA,51446,470.0,15011.0001,31.938298085106382,-95.19277,41.77663
14372,17534,NC,27407,42550.0,1359007.0,31.93905992949471,-79.87588,36.01124
14373,17385,NY,14853,150.0,4791.0002,31.940001333333335,-76.48149,42.44727
14374,10198,ME,4901,20120.0,642641.0,31.940407554671967,-69.57037,44.55449
14375,23951,TX,77665,6630.0,211767.0,31.94072398190045,-94.40969,29.78697
14376,12453,MN,56093,10940.0,349446.0,31.94204753199269,-93.51683,44.06342
14377,22992,TX,75006,43420.0,1386927.0,31.942123445416858,-96.89717,32.96165
14378,4455,FL,34476,24290.0,775891.0,31.942815973651708,-82.19279,29.08579
14379,20863,PA,16727,320.0,10222.0002,31.943750625,-78.5338,41.98501
14380,219,AL,35747,5330.0,170281.0,31.94765478424015,-86.30497,34.49414
14381,8243,KS,66054,2600.0,83064.0001,31.947692346153847,-95.19518,39.2055
14382,2636,CA,95528,780.0,24920.0,31.94871794871795,-123.92393,40.4936
14383,5171,GA,31831,3500.0,111821.0,31.948857142857143,-84.70701,32.66486
14384,12503,MN,56170,470.0,15016.0001,31.948936382978722,-96.08647,44.16694
14385,8650,KS,67480,1490.0,47604.0,31.948993288590604,-97.40282,38.97073
14386,10118,ME,4640,2180.0,69650.0,31.94954128440367,-68.30573,44.53803
14387,21029,PA,17224,1510.0,48245.0,31.950331125827816,-77.89195,39.9723
14388,23543,TX,76472,1480.0,47287.0001,31.95067574324324,-98.17095,32.60631
14389,7636,IA,50542,840.0,26839.0,31.951190476190476,-93.94594,42.7794
14390,5845,IL,60959,820.0,26200.0,31.951219512195124,-88.1832,40.7895
14391,21551,PA,19116,29200.0,933004.0,31.952191780821916,-75.01399,40.11655
14392,18915,OH,44442,3720.0,118869.0,31.954032258064515,-80.54963,40.96591
14393,18784,OH,44095,28830.0,921260.0,31.954908081859173,-81.44209,41.65223
14394,25804,VA,24605,6790.0,216984.0,31.95640648011782,-81.36123,37.24093
14395,10773,MA,1440,17300.0,552871.0,31.9578612716763,-71.98649,42.58797
14396,22120,SD,57001,1380.0,44102.0,31.957971014492752,-96.65492,42.9981
14397,7929,IA,51638,1040.0,33237.0,31.958653846153847,-95.26663,40.83919
14398,611,AK,99676,1710.0,54652.0001,31.960233976608187,-149.65848,62.49792
14399,11754,MI,49326,3680.0,117616.0,31.96086956521739,-85.32083,43.25069
14400,16438,NY,12167,1890.0,60408.0001,31.96190481481481,-74.59011,42.42101
14401,6853,IN,46340,1130.0,36117.0,31.961946902654866,-86.76846,41.38339
14402,5023,GA,31326,21750.0,695184.0,31.96248275862069,-81.22824,32.29653
14403,21086,PA,17364,3560.0,113791.0,31.96376404494382,-76.90049,39.92985
14404,26632,WV,26104,13520.0,432203.0,31.9676775147929,-81.47779,39.27413
14405,7960,IA,52053,1000.0,31968.0,31.968,-90.96399,42.60656
14406,24118,TX,78240,45990.0,1470232.0,31.96851489454229,-98.60813,29.5244
14407,13642,MO,64485,7660.0,244880.0,31.968668407310705,-94.8184,39.95325
14408,14780,NV,89015,36090.0,1153772.0,31.96929897478526,-114.9282,36.03887
14409,22135,SD,57021,240.0,7673.0002,31.97083416666667,-96.97797,43.2723
14410,13111,MS,39507,13880.0,443785.0,31.972982708933717,-89.03628,30.39945
14411,25787,VA,24574,3410.0,109031.0,31.97390029325513,-79.24714,37.57589
14412,14409,NE,68344,370.0,11831.0003,31.975676486486485,-96.39544,40.57159
14413,25741,VA,24472,2050.0,65551.0001,31.9760976097561,-79.22194,37.93833
14414,18060,NC,28684,1630.0,52122.0001,31.97668717791411,-81.6163,36.33541
14415,27322,WI,54552,3850.0,123113.0,31.977402597402598,-90.29081,45.93615
14416,23666,TX,76861,2050.0,65560.0,31.98048780487805,-100.19637,31.59216
14417,3467,CT,6516,45530.0,1456230.0,31.983966615418407,-72.96718,41.27393
14418,27235,WI,54418,1020.0,32625.0,31.985294117647058,-88.98003,45.21566
14419,20720,PA,16157,2760.0,88286.0001,31.987681195652176,-80.33509,40.88902
14420,2763,CA,95833,35920.0,1149045.0,31.98900334075724,-121.51558,38.61529
14421,7634,IA,50540,920.0,29430.0,31.98913043478261,-94.8407,42.60019
14422,2316,CA,94533,70390.0,2251791.0,31.99021167779514,-122.00693,38.28132
14423,25504,VA,23841,3200.0,102371.0,31.9909375,-77.55305,37.05421
14424,27014,WI,53550,1160.0,37110.0,31.99137931034483,-89.49348,42.5581
14425,21540,PA,19094,4090.0,130845.0,31.991442542787286,-75.3467,39.87499
14426,24553,TX,79714,16960.0,542608.0,31.993396226415094,-102.71323,32.32947
14427,20196,OR,97487,7950.0,254348.0,31.993459119496855,-123.39303,43.99441
14428,15439,NJ,8031,10350.0,331142.0,31.9943961352657,-75.09408,39.86655
14429,17250,NY,14532,3980.0,127340.0,31.99497487437186,-77.02601,42.96462
14430,13566,MO,64131,17740.0,567658.0,31.998759864712515,-94.57449,38.95723
14431,23203,TX,75490,2720.0,87037.0,31.99889705882353,-96.30771,33.4363
14432,25433,VA,23438,1730.0,55362.0001,32.001156127167626,-76.69749,36.58116
14433,21148,PA,17745,13290.0,425347.0,32.00504138449963,-77.48097,41.28589
14434,17982,NC,28553,350.0,11202.0002,32.005714857142856,-76.51335,34.73217
14435,12335,MN,55910,1260.0,40328.0,32.006349206349206,-91.97285,44.13285
14436,17087,NY,14009,4840.0,154914.0,32.00702479338843,-78.39241,42.57542
14437,23909,TX,77560,890.0,28487.0001,32.007865280898876,-94.59643,29.86399
14438,25692,VA,24324,1840.0,58895.0,32.00815217391305,-80.78836,36.97461
14439,3244,CO,81413,4630.0,148201.0,32.00885529157667,-107.90845,38.97171
14440,8336,KS,66440,1900.0,60817.0,32.008947368421055,-95.68168,39.26326
14441,20575,PA,15681,3990.0,127721.0,32.01027568922306,-79.43873,40.5023
14442,7110,IN,47150,41170.0,1317904.0,32.01127034248239,-85.84775,38.28831
14443,12462,MN,56115,1280.0,40977.0,32.01328125,-95.90038,44.21514
14444,11270,MI,48198,33660.0,1077585.0,32.013814616755795,-83.58822,42.27519
14445,7817,IA,51235,1040.0,33297.0,32.01634615384615,-96.21531,43.29488
14446,18541,OH,43334,6060.0,194023.0,32.01699669966997,-82.79863,40.39912
14447,23490,TX,76302,11040.0,353485.0,32.01856884057971,-98.48487,33.86607
14448,23688,TX,76943,3170.0,101499.0,32.0186119873817,-101.32623,30.48057
14449,6271,IL,62047,1280.0,40989.0001,32.022656328124995,-90.62273,39.13314
14450,12828,MS,38626,730.0,23377.0,32.02328767123288,-90.43966,34.5182
14451,4645,GA,30175,5590.0,179011.0,32.02343470483005,-84.52793,34.54239
14452,12,AL,35033,3100.0,99276.0,32.02451612903226,-87.02904,33.94517
14453,12422,MN,56042,670.0,21457.0,32.025373134328355,-93.48387,43.80408
14454,7840,IA,51350,340.0,10889.0002,32.02647117647059,-95.59827,43.30752
14455,14182,MT,59472,520.0,16654.0001,32.02692326923077,-111.17095,47.37939
14456,14852,NV,89406,21580.0,691219.0,32.0305375347544,-118.27364,39.46614
14457,25598,VA,24086,210.0,6727.0002,32.03333428571429,-80.63585,37.27268
14458,26715,WV,26378,3800.0,121727.0,32.03342105263158,-80.44772,39.12264
14459,7138,IN,47250,18970.0,607678.0,32.03363205060622,-85.3552,38.81867
14460,26159,WA,98837,41900.0,1342254.0,32.03470167064439,-119.3163,47.14809
14461,21400,PA,18635,3670.0,117573.0,32.03623978201635,-76.20598,41.02961
14462,6464,IL,62478,330.0,10572.0003,32.036364545454546,-87.74367,39.17874
14463,779,AZ,85379,46500.0,1489750.0,32.03763440860215,-112.3736,33.60207
14464,24848,VT,5156,7550.0,241890.0,32.03841059602649,-72.46928,43.30719
14465,17555,NC,27520,43460.0,1392393.0,32.038495167970545,-78.47075,35.61274
14466,8686,KS,67563,310.0,9932.0001,32.038709999999995,-99.55931,37.84627
14467,27324,WI,54555,4350.0,139370.0,32.03908045977011,-90.36403,45.71977
14468,27598,WY,82716,13740.0,440224.0,32.039592430858804,-105.64601,44.54033
14469,19114,OH,45153,1530.0,49021.0001,32.039869346405226,-84.18474,38.86977
14470,20230,OR,97544,1690.0,54148.0001,32.040236745562126,-123.30006,42.207
14471,6049,IL,61473,1330.0,42616.0,32.04210526315789,-90.64975,40.70914
14472,6510,IL,62573,1350.0,43261.0001,32.045185259259256,-89.07264,39.94551
14473,14133,MT,59248,590.0,18907.0001,32.045762881355934,-106.25841,48.27555
14474,8150,IA,52638,520.0,16664.0001,32.04615403846154,-91.24577,40.79864
14475,15777,NM,87571,8870.0,284266.0,32.04802705749718,-105.48523,36.42507
14476,2887,CA,96130,12370.0,396438.0,32.048342764753436,-120.63064,40.54992
14477,14321,NE,68040,380.0,12179.0001,32.05000026315789,-96.73815,41.28555
14478,7799,IA,51056,390.0,12500.0002,32.051282564102564,-95.95391,42.23443
14479,12383,MN,55973,290.0,9295.0002,32.051724827586206,-92.772,43.80794
14480,17726,NC,27964,560.0,17949.0001,32.05178589285715,-75.80438,36.10074
14481,6275,IL,62051,740.0,23719.0001,32.05270283783784,-89.40244,39.20309
14482,14739,NE,69155,830.0,26604.0,32.05301204819277,-101.39008,41.18974
14483,6249,IL,62014,3360.0,107701.0,32.053869047619045,-89.94999,39.04313
14484,23383,TX,76036,32500.0,1041762.0,32.05421538461538,-97.41434,32.57366
14485,15156,NJ,7032,35490.0,1137615.0,32.05452240067625,-74.12016,40.75281
14486,16927,NY,13468,420.0,13463.0001,32.05476214285714,-74.86448,42.84696
14487,19494,OK,73112,24250.0,777336.0,32.05509278350515,-97.5745,35.51823
14488,8576,KS,67212,38930.0,1247935.0,32.0558695093758,-97.43658,37.70247
14489,26787,WV,26711,2300.0,73731.0001,32.05695656521739,-78.47073,39.30301
14490,1172,AR,72368,690.0,22121.0001,32.05942043478261,-91.01996,34.81146
14491,8700,KS,67584,200.0,6412.0001,32.0600005,-100.16072,38.6847
14492,10136,ME,4674,350.0,11222.0001,32.06285742857143,-68.40883,44.29347
14493,8538,KS,67110,7900.0,253304.0,32.06379746835443,-97.22425,37.47022
14494,6626,IL,62883,560.0,17956.0001,32.06428589285714,-89.11192,38.162
14495,13649,MO,64493,510.0,16353.0002,32.0647062745098,-94.30454,39.63058
14496,17732,NC,27976,3910.0,125381.0,32.066751918158566,-76.34005,36.48185
14497,8627,KS,67439,2530.0,81130.0,32.06719367588933,-98.2201,38.76169
14498,20057,OR,97216,13530.0,433876.0,32.06770140428677,-122.5585,45.51393
14499,19021,OH,44817,1270.0,40727.0,32.068503937007875,-83.54676,41.1987
14500,4605,GA,30102,40390.0,1295267.0,32.06900222827433,-84.64622,34.10857
14501,14470,NE,68456,1040.0,33352.0001,32.06923086538461,-97.31007,40.91278
14502,17335,NY,14760,14380.0,461193.0,32.07183588317107,-78.41421,42.07098
14503,6220,IL,61914,1700.0,54523.0,32.07235294117647,-88.76783,39.63409
14504,18916,OH,44443,1520.0,48750.0,32.07236842105263,-80.59473,40.92351
14505,12570,MN,56278,2360.0,75691.0,32.072457627118645,-96.37718,45.345
14506,7569,IA,50430,380.0,12188.0002,32.073684736842104,-93.95653,42.97734
14507,8100,IA,52533,960.0,30791.0,32.07395833333333,-92.15043,41.01228
14508,21356,PA,18446,3060.0,98149.0,32.07483660130719,-75.76044,41.64513
14509,14175,MT,59452,460.0,14755.0,32.07608695652174,-110.09831,46.86946
14510,25307,VA,23038,1640.0,52607.0001,32.07743908536585,-78.14552,37.75627
14511,25288,VA,22973,5590.0,179314.0,32.077638640429335,-78.46915,38.33588
14512,23380,TX,76033,25580.0,820561.0,32.07822517591869,-97.52075,32.28663
14513,27274,WI,54474,3960.0,127039.0,32.080555555555556,-89.62223,44.87395
14514,10005,ME,4345,10990.0,352582.0,32.0820746132848,-69.7841,44.19816
14515,11994,MI,49892,1800.0,57750.0,32.083333333333336,-87.77243,45.77547
14516,17275,NY,14591,1500.0,48126.0,32.084,-78.09364,42.82865
14517,6045,IL,61467,1030.0,33047.0,32.084466019417476,-90.24338,41.07115
14518,6623,IL,62880,650.0,20855.0,32.08461538461538,-88.88593,38.86751
14519,12237,MN,55432,29500.0,946503.0,32.08484745762712,-93.25466,45.09693
14520,20437,PA,15314,3080.0,98822.0,32.085064935064935,-80.01775,40.14555
14521,26105,WA,98613,410.0,13155.0002,32.08536634146341,-120.97235,45.7542
14522,24530,TX,79546,1440.0,46204.0001,32.086111180555555,-100.49136,32.8792
14523,7463,IA,50138,10140.0,325358.0,32.086587771203156,-93.10534,41.30246
14524,23515,TX,76426,10720.0,343969.0,32.0866604477612,-97.83772,33.16493
14525,7782,IA,51034,1530.0,49093.0,32.086928104575165,-95.78947,42.16241
14526,7865,IA,51453,570.0,18290.0,32.08771929824562,-94.55155,42.26366
14527,12071,MN,55063,8520.0,273393.0,32.08838028169014,-92.90584,45.83263
14528,26258,WA,99156,7750.0,248687.0,32.08864516129032,-117.18826,48.16211
14529,2650,CA,95560,1630.0,52305.0,32.08895705521472,-123.83816,40.14606
14530,21159,PA,17771,2760.0,88568.0,32.08985507246377,-77.04524,41.43137
14531,14775,NV,89010,330.0,10590.0002,32.090909696969696,-118.08079,37.82511
14532,3744,FL,32303,39600.0,1270838.0,32.091868686868686,-84.34386,30.51237
14533,9463,LA,70065,42590.0,1366819.0,32.092486499178214,-90.25405,30.02767
14534,4578,GA,30054,10710.0,343716.0,32.09299719887955,-83.87558,33.67651
14535,7906,IA,51556,370.0,11875.0003,32.09459540540541,-96.04198,41.63548
14536,22915,TN,38401,56060.0,1799256.0,32.09518373171602,-87.02097,35.62955
14537,12317,MN,55795,1270.0,40761.0,32.09527559055118,-92.87031,46.31337
14538,9941,ME,4085,1860.0,59703.0,32.098387096774196,-70.62553,43.7809
14539,26628,WV,26062,17860.0,573289.0,32.09904815229563,-80.56123,40.42189
14540,20,AL,35046,4800.0,154084.0,32.100833333333334,-86.54127,32.923
14541,24060,TX,78119,4190.0,134503.0,32.10095465393795,-97.91187,28.71739
14542,4350,FL,33954,10220.0,328083.0,32.10205479452055,-82.12167,27.02506
14543,25163,VA,22542,2000.0,64206.0001,32.10300005,-77.88837,38.29348
14544,23172,TX,75442,10930.0,350887.0,32.10311070448307,-96.35035,33.17717
14545,12501,MN,56168,840.0,26967.0,32.10357142857143,-95.80358,43.61552
14546,16905,NY,13416,1930.0,61960.0,32.10362694300518,-74.9571,43.18768
14547,11985,MI,49878,3230.0,103695.0,32.10371517027864,-86.86516,45.95852
14548,4682,GA,30253,57990.0,1861761.0,32.10486290739783,-84.18579,33.45028
14549,9023,KY,41030,5790.0,185901.0,32.10725388601036,-84.58754,38.78582
14550,11866,MI,49650,3150.0,101145.0001,32.10952384126984,-85.88033,44.73359
14551,24417,TX,79083,2040.0,65507.0,32.11127450980392,-101.51422,35.87359
14552,21489,PA,19015,14870.0,477506.0,32.11203765971755,-75.39164,39.86811
14553,18023,NC,28626,2140.0,68722.0001,32.11308415887851,-81.50119,36.29256
14554,18551,OH,43348,1660.0,53310.0,32.1144578313253,-83.88857,40.46754
14555,2687,CA,95637,270.0,8671.0002,32.11481555555556,-122.2729,38.85283
14556,7060,IN,47012,9290.0,298356.0,32.11582346609257,-84.97944,39.41892
14557,15545,NJ,8348,240.0,7708.0002,32.1166675,-74.96594,39.31381
14558,24075,TX,78159,830.0,26657.0002,32.11686771084337,-97.58247,29.23031
14559,4572,GA,30043,81660.0,2622791.0,32.118430075924564,-84.00703,34.00353
14560,763,AZ,85347,300.0,9636.0002,32.12000066666667,-113.80633,32.78612
14561,25460,VA,23602,36630.0,1176589.0,32.12091182091182,-76.51625,37.11511
14562,16906,NY,13417,2640.0,84803.0001,32.12234852272727,-75.29399,43.10002
14563,12409,MN,56024,3400.0,109216.0,32.12235294117647,-93.84419,44.14768
14564,20340,PA,15049,840.0,26983.0,32.12261904761905,-79.80366,40.55545
14565,13351,MO,63471,520.0,16704.0001,32.12307711538462,-91.50652,39.92511
14566,14611,NE,68825,860.0,27626.0,32.12325581395349,-99.95758,41.27347
14567,14340,NE,68070,690.0,22166.0,32.12463768115942,-96.79973,41.1924
14568,6116,IL,61721,550.0,17669.0001,32.12545472727273,-89.32238,40.35349
14569,15202,NJ,7088,3110.0,99912.0001,32.12604504823151,-74.28375,40.71832
14570,6693,IL,62975,220.0,7068.0002,32.12727363636364,-89.37274,37.64307
14571,482,AL,36579,1270.0,40802.0001,32.12755913385826,-87.78616,31.11395
14572,17302,NY,14710,2940.0,94457.0,32.12823129251701,-79.42306,42.08957
14573,12212,MN,55407,31210.0,1002738.0,32.12874078820891,-93.25263,44.93484
14574,7649,IA,50562,410.0,13173.0001,32.129268536585364,-94.64173,42.96158
14575,23804,TX,77340,19700.0,632947.0,32.12928934010152,-95.53441,30.64601
14576,21392,PA,18621,4310.0,138480.0,32.129930394431554,-76.09129,41.25441
14577,6779,IN,46150,700.0,22492.0,32.13142857142857,-85.60232,39.54695
14578,2639,CA,95540,11750.0,377555.0,32.132340425531915,-124.12651,40.56671
14579,3774,FL,32359,1410.0,45307.0002,32.13262425531915,-83.37047,29.66181
14580,16159,NY,11367,37340.0,1199847.0,32.13302088912694,-73.82274,40.73044
14581,18604,OH,43533,1440.0,46272.0,32.13333333333333,-84.07997,41.69335
14582,8136,IA,52591,2510.0,80659.0,32.135059760956175,-92.19465,41.31988
14583,20164,OR,97446,4760.0,152967.0,32.1359243697479,-123.05548,44.26804
14584,3160,CO,81005,27740.0,891469.0,32.136589762076426,-104.84608,38.21054
14585,9527,LA,70395,4330.0,139154.0,32.13718244803695,-90.8513,29.69309
14586,20343,PA,15052,3050.0,98022.0001,32.13836068852459,-80.43318,40.6669
14587,9020,KY,41016,4580.0,147198.0,32.13930131004367,-84.5487,39.08701
14588,16742,NY,12969,300.0,9642.0003,32.140001,-74.0812,44.71102
14589,6903,IN,46536,2940.0,94493.0,32.14047619047619,-86.2867,41.51913
14590,8167,IA,52720,810.0,26034.0,32.14074074074074,-91.16578,41.59064
14591,17127,NY,14081,2320.0,74567.0001,32.14094831896552,-79.06528,42.56332
14592,24697,UT,84123,34420.0,1106292.0,32.140964555490996,-111.92177,40.65837
14593,16663,NY,12827,3410.0,109604.0,32.14193548387097,-73.51241,43.44917
14594,19639,OK,73753,400.0,12857.0002,32.142500500000004,-97.86976,36.55277
14595,22888,TN,38355,7310.0,234964.0,32.14281805745554,-88.76942,35.78637
14596,8765,KS,67854,1140.0,36644.0,32.14385964912281,-100.0023,38.09034
14597,23619,TX,76656,2140.0,68788.0,32.14392523364486,-97.06161,31.18555
14598,17242,NY,14517,2280.0,73289.0001,32.14429828947369,-77.8971,42.59217
14599,16942,NY,13491,3110.0,99969.0,32.144372990353695,-75.17698,42.85957
14600,24372,TX,78957,8700.0,279663.0,32.145172413793105,-97.17481,30.01279
14601,2566,CA,95379,3520.0,113155.0,32.14630681818182,-120.21635,37.96174
14602,6197,IL,61858,2720.0,87439.0001,32.14669121323529,-87.76438,40.13166
14603,4212,FL,33579,44980.0,1445975.0,32.14706536238328,-82.28376,27.79585
14604,24360,TX,78942,8600.0,276465.0,32.14709302325581,-96.93153,30.16803
14605,18500,OH,43205,9510.0,305732.0,32.1484752891693,-82.96244,39.9575
14606,4518,FL,34773,5210.0,167495.0,32.148752399232244,-80.99968,28.14695
14607,14541,NE,68714,970.0,31185.0,32.149484536082475,-99.50258,42.36957
14608,2601,CA,95449,1410.0,45333.0001,32.15106390070922,-123.09653,38.94331
14609,14567,NE,68756,1720.0,55302.0,32.152325581395345,-97.97985,42.18544
14610,23171,TX,75440,6060.0,194845.0,32.1526402640264,-95.75262,32.87507
14611,25011,VT,5855,6030.0,193883.0,32.1530679933665,-72.1943,44.92829
14612,19991,OR,97048,5670.0,182309.0,32.15326278659612,-122.99483,46.03905
14613,12616,MN,56345,13280.0,427002.0,32.153765060240964,-94.38032,46.00748
14614,13228,MO,63080,12290.0,395172.0,32.153946297803095,-91.08802,38.20828
14615,7495,IA,50208,16970.0,545663.0,32.15456688273424,-93.03924,41.71129
14616,7630,IA,50535,820.0,26369.0,32.15731707317073,-95.16167,42.45138
14617,7654,IA,50569,610.0,19616.0,32.157377049180326,-94.13841,42.4032
14618,26625,WV,26055,1450.0,46629.0001,32.15793110344828,-80.77396,39.75338
14619,23817,TX,77364,2080.0,66891.0,32.159134615384616,-95.22168,30.76592
14620,6609,IL,62862,270.0,8683.0002,32.15926,-88.29685,38.2166
14621,12576,MN,56284,1950.0,62711.0,32.15948717948718,-95.20204,44.77729
14622,7513,IA,50233,1210.0,38913.0,32.159504132231405,-94.21095,41.61221
14623,7565,IA,50421,2700.0,86831.0,32.15962962962963,-93.62148,42.84246
14624,17759,NC,28071,2720.0,87479.0,32.16139705882353,-80.32175,35.51859
14625,1847,CA,92336,100480.0,3231587.0,32.161494824840766,-117.46033,34.13686
14626,7695,IA,50630,1460.0,46956.0,32.16164383561644,-92.21346,42.95651
14627,12294,MN,55749,400.0,12865.0002,32.1625005,-92.43128,46.44701
14628,5367,ID,83530,5400.0,173686.0,32.16407407407407,-116.02117,45.91516
14629,15915,NY,10035,25330.0,814719.0,32.16419265692854,-73.92965,40.79538
14630,13209,MO,63041,440.0,14153.0002,32.16590954545455,-90.79059,38.2522
14631,18487,OH,43149,2140.0,68836.0001,32.16635518691589,-82.57188,39.53742
14632,8238,KS,66048,29910.0,962101.0,32.16653293212972,-94.98527,39.27891
14633,19599,OK,73646,360.0,11580.0001,32.166666944444444,-98.61928,35.82624
14634,14477,NE,68465,2170.0,69802.0001,32.16682032258065,-97.01987,40.49248
